,RBD,COD_REG_RBD,COD_COM_RBD,COD_DEPE2_Particular_Pagado,COD_DEPE2_Particular_Subvencionado,COD_DEPE2_Municipal,COD_DEPE2_Corporacion_Municipal,RURAL_RBD,COD_ENSE2,PROM_ASIS,GRADO,Matricula,Cant_Est_NEE,Cant_Est_Media_HC,Cant_Est_Media_TP,HH_DOCENTES,HH_PROF,HH_PARA,HH_AUX,HH_TOT_AAEE,PROM_GRAL,SEP,CD2018,APR,REP,RET,TRA
3650,0.44717979138860053,0.4666666666666667,0.46066824519863203,0,0,1,0,0,2,0.9292929292929294,Basica,0.16642441860465115,0.400709219858156,0.0,0.0,0.21212121212121215,0.07520891364902507,0.12481613784408489,0.06362672322375398,0.1539980256663376,0.9217792584712151,0.06725054738817642,4,0.1313478426880489,0.005494505494505495,0.0,0.08547008547008547
3651,0.4476246972168669,0.4666666666666667,0.4607997895290713,0,0,1,0,0,2,0.9292929292929294,Basica,0.15661337209302326,0.0,0.0,0.0,0.21587778612572003,0.11281337047353761,0.09350703929396932,0.07953340402969247,0.1502138861467588,0.8707721400447271,0.15139192993431344,3,0.1565483008781978,0.09340659340659341,0.013513513513513514,0.11680911680911682
3652,0.448044886054674,0.4666666666666667,0.4735595895816891,0,0,1,0,0,2,0.9292929292929294,Basica,0.15661337209302326,0.0,0.0,0.0,0.318557475582269,0.03667595171773445,0.14519857112838833,0.07953340402969247,0.16370516617308326,0.8879327063026815,0.0,3,0.1641848033600611,0.06043956043956045,0.0,0.06552706552706553
3653,0.44890998072074745,0.4666666666666667,0.4611286503551697,0,1,0,0,0,2,0.9292929292929294,Basica,0.14643895348837208,0.0,0.0,0.0,0.08339594290007514,0.058031569173630455,0.07144358058415634,0.09544008483563098,0.1209279368213228,0.9032426331697611,0.0,3,0.1554028255059183,0.016483516483516484,0.013513513513513514,0.05982905982905983
3654,0.45103564190024226,0.4666666666666667,0.4735595895816891,0,0,1,0,0,2,0.9292929292929294,Basica,0.08212209302325582,0.0,0.0,0.0,0.15101427498121714,0.05246053853296193,0.07501575961336415,0.04772004241781549,0.09953932214544257,0.8795716076914798,0.06443540819518298,3,0.09431080565101184,0.005494505494505495,0.013513513513513514,0.045584045584045586
3655,0.4919916950912057,0.5333333333333333,0.52663772691397,0,0,0,1,0,7,0.9292929292929294,Media,0.25835755813953487,0.0,0.0,0.38274219163578616,0.2867518156774355,0.14298978644382543,0.20886740911956292,0.12442559208200778,0.2721289897992761,0.7336138076054953,0.237722865186112,3,0.07292859870179458,0.19230769230769232,0.04054054054054054,0.06267806267806268
3656,0.4921647140244204,0.5333333333333333,0.5330833991054986,0,0,0,1,0,7,0.9292929292929294,Media,0.10901162790697674,0.0,0.0,0.1651667548967708,0.1895817680941648,0.09563602599814298,0.1252363942004623,0.12442559208200778,0.18986508719973674,0.7671245617800673,0.09571473256177668,3,0.04505536464299351,0.038461538461538464,0.02702702702702703,0.019943019943019943
3657,0.49236244994809436,0.5333333333333333,0.5274269928966062,0,0,1,0,0,2,0.9292929292929294,Basica,0.09156976744186048,0.0,0.0,0.0,0.1527673428499875,0.028783658310120707,0.098550115570498,0.04772004241781549,0.10957551826258638,0.9127543239939307,0.04566781357522678,4,0.10462008400152731,0.0,0.04054054054054054,0.045584045584045586
3658,0.49236244994809436,0.5333333333333333,0.5274269928966062,0,0,1,0,0,5,0.9292929292929294,Media,0.041061046511627904,0.0,0.04522431259044862,0.0,0.06286000500876535,0.028783658310120707,0.098550115570498,0.04772004241781549,0.10957551826258638,0.8355977596982743,0.04566781357522678,3,0.04505536464299351,0.016483516483516484,0.04054054054054054,0.04843304843304844
3659,0.4924613179099313,0.5333333333333333,0.526243093922652,0,0,1,0,0,7,0.9292929292929294,Media,0.10319767441860465,0.0,0.0,0.1566966649020646,0.09666917104933634,0.018570102135561747,0.07354486236604328,0.07953340402969247,0.10118460019743336,0.8005247685382326,0.0994682514857679,3,0.10118365788468882,0.06593406593406594,0.12162162162162163,0.1225071225071225
3660,0.49312867665233084,0.5333333333333333,0.5327545382794002,0,0,1,0,0,2,0.9292929292929294,Basica,0.23401162790697674,0.1276595744680851,0.0,0.0,0.21938392186326072,0.23073351903435468,0.33305316242908173,0.14316012725344646,0.4091806515301086,0.8805173939458352,0.26994056928370347,4,0.23291332569683088,0.04395604395604396,0.0,0.019943019943019943
3661,0.49330169558554554,0.5333333333333333,0.5261773217574324,0,0,1,0,0,5,0.9292929292929294,Media,0.0279796511627907,0.0,0.032199710564399416,0.0,0.06561482594540446,0.0,0.028367304055473837,0.015906680805938496,0.029615004935834157,0.7507955663139179,0.0,1,0.03245513554791905,0.03296703296703297,0.05405405405405406,0.03418803418803419
3662,0.4947105640417223,0.5333333333333333,0.5261773217574324,0,0,1,0,0,5,0.9292929292929294,Media,0.031613372093023256,0.0,0.035817655571635305,0.0,0.0405709992486852,0.06824512534818941,0.17545702878756042,0.24743725698126548,0.27673576834485025,0.7577351753204941,0.21082264623084143,3,0.036273386788850705,0.027472527472527476,0.02702702702702703,0.017094017094017096
